time,Average Temperature (°C),Minimum Temperature (°C),Maximum Temperature (°C),Precipitation (mm),Snow Depth (cm),Wind Direction (°),Wind Speed (km/h),Wind Gust (km/h),Air Pressure (hPa),Sunshine Duration (minutes)
2020-05-13,28.8,24.6,33.4,0.0,,229.0,22.0,,1005.2,
2020-05-14,28.8,23.8,35.9,0.0,,242.0,11.4,,1005.6,
2020-05-15,31.2,22.8,39.3,0.0,,336.0,10.2,,1006.0,
2020-05-16,32.6,23.7,40.0,0.0,,1.0,9.9,,1006.4,
2020-05-17,32.4,24.8,39.7,0.0,,310.0,11.6,,1007.0,
2020-05-18,32.4,23.8,42.2,0.0,,27.0,9.4,,1006.3,
2020-05-19,33.5,25.0,42.8,0.0,,57.0,10.1,,1004.7,
2020-05-20,33.3,27.0,39.0,0.0,,270.0,8.5,,1003.9,
2020-05-21,32.7,24.5,38.4,0.0,,355.0,9.1,,1004.7,
2020-05-22,33.7,26.2,40.7,0.0,,358.0,11.0,,1005.2,
2020-05-23,32.6,25.2,41.0,0.0,,4.0,9.8,,1005.1,
2020-05-24,33.7,25.2,42.0,0.0,,85.0,9.9,,1005.7,
2020-05-25,32.6,28.2,40.4,0.0,,142.0,13.3,,1007.5,
2020-05-26,33.4,26.5,39.4,0.0,,306.0,12.4,,1007.8,
2020-05-27,33.2,27.0,38.7,0.0,,293.0,10.6,,1007.0,
2020-05-28,33.6,26.7,43.1,0.0,,211.0,8.8,,1004.1,
2020-05-29,34.9,26.5,42.6,0.0,,255.0,10.7,,1002.6,
2020-05-30,35.9,28.0,43.0,0.0,,226.0,12.6,,1002.9,
2020-05-31,35.9,31.2,41.9,0.0,,210.0,17.5,,1004.2,
2020-06-01,35.9,31.3,41.5,0.0,,225.0,17.1,,1004.4,
2020-06-02,36.7,32.2,42.9,0.0,,225.0,17.6,,1003.1,
2020-06-03,35.7,29.3,41.2,0.0,,225.0,13.0,,1001.5,
2020-06-04,35.0,31.2,41.4,0.0,,210.0,11.2,,1000.8,
2020-06-05,34.9,28.7,41.4,0.0,,252.0,9.1,,999.9,
2020-06-06,34.8,27.3,40.5,0.0,,277.0,8.5,,999.0,
2020-06-07,34.3,27.6,44.1,0.0,,214.0,10.0,,998.4,
2020-06-08,34.4,27.8,42.1,0.0,,227.0,11.0,,999.0,
2020-06-09,35.5,29.0,43.1,0.0,,344.0,9.9,,1000.8,
2020-06-10,36.3,30.7,44.4,0.0,,355.0,8.8,,1001.3,
2020-06-11,35.9,29.0,44.8,0.0,,244.0,11.0,,1000.2,
2020-06-12,35.1,30.2,40.5,0.0,,225.0,10.7,,998.6,
2020-06-13,34.6,25.4,42.0,0.0,,257.0,9.1,,997.6,
2020-06-14,34.5,26.9,44.4,0.0,,313.0,9.1,,999.7,
2020-06-15,34.9,26.9,44.1,0.0,,210.0,12.5,,999.4,
2020-06-16,35.0,29.2,44.2,0.0,,207.0,12.4,,996.5,
2020-06-17,34.9,29.2,44.2,0.0,,208.0,12.0,,995.0,
2020-06-18,34.8,28.8,44.2,0.0,,228.0,12.0,,995.8,
2020-06-19,35.6,30.3,43.2,0.0,,295.0,12.6,,997.3,
2020-06-20,34.9,31.9,42.1,0.0,,307.0,11.0,,998.3,
2020-06-21,33.8,30.2,39.2,0.0,,269.0,8.8,,998.8,
2020-06-22,33.8,29.2,38.2,,,209.0,17.3,,997.9,
2020-06-23,33.6,28.5,38.2,0.0,,216.0,11.6,,998.9,
2020-06-24,36.6,30.1,42.8,,,29.0,10.3,,999.5,
2020-06-25,36.5,32.0,43.2,0.0,,357.0,13.1,,999.2,
2020-06-26,36.6,31.7,42.1,0.0,,300.0,10.6,,998.4,
2020-06-27,36.7,33.2,42.4,0.0,,300.0,12.2,,998.5,
2020-06-28,35.7,31.1,42.7,0.0,,295.0,11.7,,998.1,
2020-06-29,34.5,31.2,42.2,0.0,,307.0,10.8,,997.1,
2020-06-30,35.0,27.2,41.0,0.0,,338.0,9.4,,996.7,
2020-07-01,36.9,30.3,43.0,0.0,,85.0,16.9,,997.3,
2020-07-02,37.8,31.3,43.3,0.0,,93.0,15.2,,997.8,
2020-07-03,36.8,32.4,41.9,0.0,,321.0,10.6,,997.5,
2020-07-04,36.0,33.2,41.4,0.0,,257.0,10.1,,995.4,
2020-07-05,35.9,30.7,42.5,0.0,,215.0,12.1,,993.1,
2020-07-06,35.9,26.1,43.2,0.0,,317.0,8.3,,993.6,
2020-07-07,36.1,28.2,44.2,,,357.0,9.3,,995.1,
2020-07-08,38.0,31.2,45.2,0.0,,47.0,14.3,,996.7,
2020-07-09,37.0,30.9,44.4,,,78.0,11.7,,996.9,
2020-07-10,37.0,29.6,44.8,0.0,,249.0,10.1,,996.2,
2020-07-11,36.8,29.2,46.3,0.0,,23.0,9.0,,995.4,
2020-07-12,38.0,28.2,47.7,0.0,,33.0,10.3,,994.5,
2020-07-13,39.1,32.1,46.4,0.0,,133.0,13.9,,994.2,
2020-07-14,37.9,32.4,46.1,0.0,,76.0,13.1,,996.8,
2020-07-15,37.5,30.7,44.2,0.0,,53.0,11.5,,996.6,
2020-07-16,38.8,33.2,46.4,0.0,,55.0,13.0,,994.6,
2020-07-17,38.5,32.5,44.7,0.0,,48.0,12.2,,995.3,
2020-07-18,38.1,33.0,43.9,0.0,,44.0,12.7,,996.1,
2020-07-19,39.6,34.5,44.2,0.0,,108.0,17.6,,998.0,
2020-07-20,36.7,34.2,41.6,0.0,,277.0,13.2,,997.3,
2020-07-21,37.0,32.2,43.4,0.0,,64.0,12.3,,995.4,
2020-07-22,35.8,32.2,41.1,0.0,,116.0,26.4,,998.1,
2020-07-23,34.1,31.2,40.1,0.0,,85.0,17.6,,1000.1,
2020-07-24,34.5,30.4,39.5,0.0,,311.0,13.6,,1000.5,
2020-07-25,35.9,31.3,41.9,0.0,,335.0,13.9,,1001.7,
2020-07-26,36.6,31.2,42.9,0.0,,354.0,11.9,,1002.1,
2020-07-27,37.1,31.8,41.1,0.0,,324.0,10.1,,1001.3,
2020-07-28,37.6,34.2,42.7,0.0,,303.0,14.4,,1001.1,
2020-07-29,37.7,34.2,43.0,0.0,,226.0,12.3,,999.3,
2020-07-30,36.2,31.2,42.2,0.0,,281.0,9.4,,997.7,
2020-07-31,38.3,29.9,47.8,0.0,,42.0,11.6,,996.5,
2020-08-01,37.4,32.2,45.7,0.0,,77.0,14.8,,996.9,
2020-08-02,36.8,30.7,44.5,0.0,,62.0,10.5,,997.4,
2020-08-03,36.5,29.6,42.4,0.0,,312.0,11.3,,995.5,
2020-08-04,35.7,29.9,40.9,0.0,,244.0,10.0,,993.0,
2020-08-05,35.0,31.1,38.7,0.0,,245.0,10.7,,993.0,
2020-08-06,36.6,31.2,42.0,0.0,,358.0,8.2,,993.5,
2020-08-07,36.4,32.1,43.4,0.0,,221.0,15.7,,993.6,
2020-08-08,35.9,32.6,40.4,0.0,,217.0,14.5,,994.1,
2020-08-09,36.1,31.8,39.5,0.0,,252.0,9.9,,995.1,
2020-08-10,37.5,33.0,44.7,0.0,,20.0,9.8,,995.8,
2020-08-11,37.6,33.0,44.7,0.0,,350.0,10.8,,996.9,
2020-08-12,36.4,34.2,40.6,0.0,,301.0,10.5,,997.4,
2020-08-13,35.5,33.5,38.8,0.0,,242.0,13.0,,996.1,
2020-08-14,35.7,32.2,39.9,0.0,,256.0,9.8,,993.5,
2020-08-15,36.7,31.2,43.4,0.0,,356.0,10.4,,993.1,
2020-08-16,36.4,30.7,42.5,0.0,,356.0,10.5,,994.9,
2020-08-17,35.6,31.9,40.2,0.0,,300.0,9.3,,995.0,
2020-08-18,36.3,31.2,41.4,0.0,,334.0,8.6,,995.1,
2020-08-19,37.9,33.2,44.2,0.0,,4.0,10.5,,995.7,
2020-08-20,36.8,33.0,43.4,0.0,,302.0,10.0,,996.0,
2020-08-21,36.5,32.2,43.8,0.0,,119.0,10.0,,996.6,
2020-08-22,36.0,32.2,42.6,0.0,,110.0,17.1,,997.8,
2020-08-23,36.0,32.1,42.8,0.0,,95.0,16.2,,997.4,
2020-08-24,36.0,32.0,42.2,0.0,,79.0,15.3,,997.4,
2020-08-25,35.3,32.1,41.5,0.0,,47.0,12.8,,998.7,
2020-08-26,35.3,31.2,41.3,0.0,,82.0,16.5,,999.5,
2020-08-27,37.1,32.2,43.4,0.0,,73.0,12.1,,999.0,
2020-08-28,36.6,33.2,42.7,0.0,,66.0,11.8,,998.6,
2020-08-29,36.5,31.7,41.6,0.0,,321.0,9.7,,999.6,
2020-08-30,36.7,32.7,42.2,0.0,,28.0,8.6,,1000.2,
2020-08-31,37.5,28.2,46.5,0.0,,110.0,12.1,,1001.5,
2020-09-01,36.4,29.5,45.2,0.0,,86.0,9.3,,1003.8,
2020-09-02,35.8,28.9,44.5,0.0,,320.0,9.8,,1006.4,
2020-09-03,35.8,28.2,44.2,0.0,,92.0,9.9,,1006.6,
2020-09-04,35.8,27.8,45.0,0.0,,35.0,8.6,,1005.4,
2020-09-05,36.3,25.8,44.7,0.0,,34.0,10.5,,1004.2,
2020-09-06,34.8,27.3,43.7,0.0,,334.0,9.9,,1004.3,
2020-09-07,35.6,28.8,44.7,0.0,,277.0,11.4,,1005.2,
2020-09-08,35.6,30.4,42.8,0.0,,237.0,12.9,,1005.3,
2020-09-09,34.8,30.7,39.2,0.0,,1.0,9.4,,1004.2,
2020-09-10,35.0,29.9,40.9,0.0,,338.0,9.2,,1002.4,
2020-09-11,35.0,27.2,43.7,0.0,,11.0,9.5,,1001.8,
2020-09-12,37.3,28.2,47.9,0.0,,62.0,9.0,,1003.4,
2020-09-13,36.1,28.7,44.4,0.0,,74.0,7.8,,1004.4,
2020-09-14,35.5,28.2,43.2,0.0,,53.0,10.9,,1004.2,
2020-09-15,34.8,26.4,44.3,0.0,,81.0,8.9,,1003.9,
2020-09-16,34.3,25.3,41.2,0.0,,3.0,9.8,,1004.5,
2020-09-17,33.7,25.2,43.9,0.0,,78.0,9.9,,1006.1,
2020-09-18,34.4,26.2,44.1,0.0,,71.0,9.7,,1005.7,
2020-09-19,34.1,25.9,43.9,0.0,,115.0,8.9,,1003.6,
2020-09-20,32.9,28.1,40.2,0.0,,26.0,10.9,,1002.9,
2020-09-21,32.9,25.4,42.9,0.0,,29.0,10.1,,1002.6,
2020-09-22,34.3,27.1,43.4,0.0,,20.0,9.1,,1003.3,
2020-09-23,33.9,23.4,44.7,0.0,,76.0,8.9,,1003.2,
2020-09-24,34.2,25.8,44.4,0.0,,63.0,9.9,,1004.2,
2020-09-25,33.6,25.2,43.3,0.0,,111.0,8.9,,1004.9,
2020-09-26,32.8,25.9,41.8,0.0,,63.0,8.5,,1004.1,
2020-09-27,32.9,26.0,40.6,0.0,,76.0,9.2,,1005.2,
2020-09-28,32.9,26.2,39.8,0.0,,0.0,8.6,,1005.9,
2020-09-29,33.0,25.7,40.7,0.0,,61.0,7.4,,1005.9,
2020-09-30,33.9,26.7,43.3,0.0,,66.0,9.4,,1005.7,
2020-10-01,33.9,28.2,41.5,0.0,,184.0,11.8,,1008.0,
2020-10-02,33.3,22.7,40.7,0.0,,39.0,10.2,,1009.0,
2020-10-03,33.3,27.1,39.9,0.0,,297.0,8.9,,1008.6,
2020-10-04,33.5,27.6,41.1,0.0,,24.0,8.6,,1009.0,
2020-10-05,33.4,27.0,41.0,0.0,,37.0,9.2,,1008.6,
2020-10-06,33.3,26.8,40.8,0.0,,249.0,10.1,,1007.8,
2020-10-07,33.2,25.0,42.7,0.0,,142.0,9.9,,1008.8,
2020-10-08,32.8,26.0,39.9,0.0,,328.0,9.0,,1009.6,
2020-10-09,33.1,27.1,40.7,0.0,,275.0,9.6,,1009.6,
2020-10-10,33.0,29.2,37.7,0.0,,303.0,9.8,,1009.7,
2020-10-11,32.3,26.2,36.9,0.0,,11.0,9.0,,1010.0,
2020-10-12,33.0,27.1,38.9,0.0,,62.0,9.5,,1009.2,
2020-10-13,32.0,26.2,39.2,0.0,,81.0,12.8,,1008.7,
2020-10-14,29.8,22.8,38.5,0.0,,69.0,9.7,,1009.7,
2020-10-15,28.9,20.0,39.1,0.0,,78.0,10.2,,1010.3,
2020-10-16,28.4,19.0,38.3,0.0,,48.0,8.5,,1009.6,
2020-10-17,28.4,19.2,38.8,0.0,,72.0,9.2,,1010.0,
2020-10-18,28.4,19.2,39.3,0.0,,104.0,8.4,,1010.5,
2020-10-19,27.9,17.9,39.2,0.0,,78.0,8.9,,1010.4,
2020-10-20,27.7,18.7,37.2,0.0,,32.0,8.1,,1009.8,
2020-10-21,27.7,18.2,39.3,0.0,,73.0,7.6,,1011.2,
2020-10-22,27.6,18.2,36.4,0.0,,58.0,7.6,,1010.9,
2020-10-23,27.1,19.7,35.5,0.0,,66.0,8.8,,1010.3,
2020-10-24,27.9,17.5,38.5,0.0,,93.0,9.0,,1011.6,
2020-10-25,28.1,19.4,37.6,0.0,,59.0,9.5,,1013.0,
2020-10-26,27.4,19.4,36.2,0.0,,80.0,9.0,,1013.7,
2020-10-27,26.8,16.5,35.9,0.0,,81.0,9.9,,1013.6,
2020-10-28,27.1,19.8,35.2,0.0,,48.0,9.2,,1014.0,
2020-10-29,26.6,19.8,35.7,0.0,,59.0,8.1,,1014.4,
2020-10-30,26.9,17.7,36.9,0.0,,75.0,7.3,,1014.6,
2020-10-31,27.1,18.6,36.1,0.0,,81.0,8.3,,1015.3,
2020-11-01,26.9,19.7,35.6,0.0,,120.0,7.8,,1016.2,
2020-11-02,27.6,21.2,34.3,0.0,,171.0,8.9,,1017.0,
2020-11-03,27.7,21.2,34.3,0.0,,163.0,8.6,,1016.3,
2020-11-04,27.6,21.0,33.7,0.0,,191.0,8.5,,1014.1,
2020-11-05,27.3,21.2,33.8,0.0,,78.0,8.1,,1012.6,
2020-11-06,26.9,18.2,34.7,0.0,,154.0,9.9,,1014.9,
2020-11-07,27.8,19.0,35.8,0.0,,92.0,8.0,,1016.5,
2020-11-08,28.1,24.1,34.5,0.0,,132.0,8.2,,1016.8,
2020-11-09,28.3,22.6,34.7,0.0,,29.0,7.3,,1016.9,
2020-11-10,28.1,22.2,33.9,0.0,,67.0,8.3,,1014.5,
2020-11-11,28.4,21.5,35.6,0.0,,85.0,7.6,,1014.4,
2020-11-12,28.6,21.8,36.4,0.0,,83.0,9.4,,1016.0,
2020-11-13,29.4,22.7,36.1,0.0,,169.0,12.8,,1015.4,
2020-11-14,28.6,23.9,33.4,0.0,,235.0,9.7,,1013.5,
2020-11-15,27.3,22.0,33.1,0.0,,123.0,11.2,,1014.4,
2020-11-16,26.6,20.5,31.3,0.0,,66.0,8.4,,1015.4,
2020-11-17,26.6,20.7,32.6,0.0,,40.0,7.4,,1016.0,
2020-11-18,27.9,20.6,32.2,0.0,,221.0,11.8,,1014.5,
2020-11-19,26.5,24.2,31.3,0.0,,226.0,9.7,,1015.1,
2020-11-20,27.0,19.6,33.8,0.0,,92.0,11.2,,1016.3,
2020-11-21,27.1,21.1,33.6,0.0,,85.0,8.1,,1016.8,
2020-11-22,27.6,21.2,33.2,0.0,,195.0,10.7,,1015.6,
2020-11-23,27.3,22.6,31.1,0.0,,219.0,19.3,,1014.3,
2020-11-24,25.6,21.2,29.2,0.0,,265.0,18.9,,1013.5,
2020-11-25,24.8,16.8,31.9,0.0,,117.0,11.5,,1015.6,
2020-11-26,26.0,19.6,31.8,0.0,,98.0,13.4,,1017.8,
2020-11-27,26.3,21.5,31.6,0.0,,110.0,12.5,,1020.1,
2020-11-28,25.3,22.2,30.3,0.0,,84.0,10.6,,1019.7,
2020-11-29,24.2,17.3,30.8,0.0,,91.0,9.2,,1017.3,
2020-11-30,24.4,17.9,31.7,0.0,,85.0,7.4,,1016.3,
2020-12-01,24.2,17.5,32.2,0.0,,114.0,7.5,,1016.5,
2020-12-02,24.6,17.2,32.5,0.0,,83.0,6.7,,1017.3,
2020-12-03,25.3,18.8,30.5,0.0,,184.0,7.7,,1016.5,
2020-12-04,26.4,21.6,31.8,0.0,,187.0,8.4,,1014.3,
2020-12-05,26.8,22.2,33.5,0.0,,220.0,10.0,,1012.8,
2020-12-06,26.1,20.3,33.6,0.0,,185.0,11.1,,1012.3,
2020-12-07,26.6,22.5,29.2,0.0,,257.0,15.5,,1015.4,
2020-12-08,24.6,23.2,27.5,0.0,,242.0,13.7,,1017.5,
2020-12-09,23.2,16.7,28.6,0.0,,210.0,8.6,,1016.4,
2020-12-10,22.5,18.9,27.3,6.1,,186.0,10.1,,1016.0,
2020-12-11,22.8,15.9,29.2,0.0,,126.0,8.6,,1017.8,
2020-12-12,22.9,16.5,28.1,0.0,,201.0,9.1,,1017.2,
2020-12-13,22.8,17.2,27.2,0.0,,201.0,7.5,,1017.2,
2020-12-14,22.1,16.6,28.4,0.0,,65.0,7.5,,1017.9,
2020-12-15,22.6,16.1,29.4,0.0,,77.0,10.9,,1019.2,
2020-12-16,22.8,15.5,30.3,0.0,,94.0,8.8,,1019.9,
2020-12-17,22.4,15.8,30.0,0.0,,79.0,7.6,,1019.7,
2020-12-18,22.2,16.0,28.6,0.0,,145.0,7.1,,1018.5,
2020-12-19,23.4,16.0,28.2,0.0,,207.0,7.8,,1018.6,
2020-12-20,24.1,20.7,28.4,0.0,,220.0,10.1,,1019.6,
2020-12-21,22.8,18.2,27.8,0.0,,219.0,8.5,,1019.3,
2020-12-22,21.6,15.8,27.2,0.0,,180.0,7.8,,1018.3,
2020-12-23,21.5,14.7,28.2,0.0,,68.0,7.5,,1016.6,
2020-12-24,21.6,13.7,28.0,0.0,,182.0,7.5,,1014.9,
2020-12-25,23.1,16.7,26.3,0.0,,230.0,13.4,,1016.4,
2020-12-26,21.6,17.2,25.4,0.0,,258.0,10.0,,1018.6,
2020-12-27,21.9,15.5,27.3,0.0,,92.0,15.5,,1021.4,
2020-12-28,20.9,14.2,28.0,0.0,,51.0,10.7,,1020.0,
2020-12-29,20.0,12.2,27.3,0.0,,55.0,6.8,,1018.8,
2020-12-30,21.6,13.2,28.7,0.0,,64.0,8.4,,1018.0,
2020-12-31,22.3,15.7,29.5,0.0,,83.0,7.4,,1017.6,
2021-01-01,21.6,16.2,28.0,0.0,,72.0,7.6,,1017.7,
2021-01-02,21.3,14.6,27.7,0.0,,60.0,7.6,,1018.6,
2021-01-03,20.4,14.6,27.5,0.0,,81.0,6.8,,1017.3,
2021-01-04,19.6,12.2,27.5,0.0,,55.0,10.2,,1017.1,
2021-01-05,18.8,9.9,27.4,0.0,,94.0,7.8,,1018.5,
2021-01-06,19.1,11.1,27.5,0.0,,63.0,8.2,,1019.4,
2021-01-07,19.1,11.2,26.6,0.0,,77.0,11.2,,1019.6,
2021-01-08,18.4,11.0,26.3,0.0,,88.0,12.3,,1020.2,
2021-01-09,17.5,7.6,25.7,0.0,,108.0,10.1,,1019.8,
2021-01-10,16.7,8.0,26.4,0.0,,91.0,9.9,,1019.3,
2021-01-11,16.0,6.5,24.6,0.0,,55.0,7.3,,1019.1,
2021-01-12,16.9,7.2,24.7,0.0,,81.0,7.7,,1019.6,
2021-01-13,18.0,8.8,24.5,0.0,,182.0,8.0,,1018.5,
2021-01-14,19.0,15.0,23.7,0.0,,204.0,9.7,,1016.4,
2021-01-15,18.9,11.3,24.2,0.0,,212.0,8.7,,1015.3,
2021-01-16,18.8,11.9,24.0,0.0,,183.0,7.9,,1014.1,
2021-01-17,18.8,13.2,25.7,0.0,,174.0,7.4,,1013.2,
2021-01-18,20.5,11.9,28.2,0.0,,201.0,8.8,,1014.9,
2021-01-19,20.2,15.8,26.5,0.0,,191.0,10.6,,1016.6,
2021-01-20,20.3,13.8,27.4,0.0,,187.0,8.9,,1016.9,
2021-01-21,20.3,13.5,25.6,0.0,,216.0,13.7,,1017.3,
2021-01-22,19.7,17.2,23.0,0.0,,233.0,16.3,,1018.4,
2021-01-23,18.4,11.6,25.9,0.0,,66.0,10.5,,1019.9,
2021-01-24,18.2,13.8,24.4,0.0,,23.0,9.0,,1019.5,
2021-01-25,18.7,12.6,24.7,0.0,,77.0,7.0,,1019.5,
2021-01-26,20.4,13.3,25.4,0.0,,200.0,13.7,,1018.5,
2021-01-27,19.3,15.2,26.0,0.0,,193.0,9.8,,1017.7,
2021-01-28,19.3,10.5,28.6,0.0,,59.0,8.5,,1018.4,
2021-01-29,19.4,10.6,28.5,0.0,,119.0,7.8,,1017.9,
2021-01-30,20.8,13.5,28.8,0.0,,174.0,11.4,,1016.7,
2021-01-31,20.5,13.9,25.4,0.0,,208.0,10.7,,1017.2,
2021-02-01,19.3,15.0,23.9,0.0,,210.0,13.7,,1019.2,
2021-02-02,18.8,12.2,25.3,0.0,,190.0,8.9,,1019.5,
2021-02-03,18.8,12.2,25.8,0.0,,106.0,7.6,,1017.4,
2021-02-04,19.4,11.8,27.9,0.0,,54.0,8.0,,1017.1,
2021-02-05,21.1,11.4,30.0,0.0,,97.0,8.2,,1017.4,
2021-02-06,21.3,15.0,29.0,0.0,,102.0,10.1,,1016.1,
2021-02-07,21.8,16.6,28.7,0.0,,154.0,10.8,,1016.7,
2021-02-08,21.6,15.6,26.2,,,339.0,11.4,,1019.3,
2021-02-09,20.6,15.8,26.3,0.0,,290.0,9.1,,1019.4,
2021-02-10,20.7,15.0,27.9,0.0,,345.0,8.4,,1016.2,
2021-02-11,20.8,15.2,26.2,,,214.0,9.7,,1014.1,
2021-02-12,20.5,16.2,27.2,,,207.0,9.8,,1013.5,
2021-02-13,21.0,13.2,25.5,,,106.0,7.6,,1014.6,
2021-02-14,20.0,15.6,27.6,0.0,,193.0,8.9,,1015.3,
2021-02-15,19.6,12.1,28.7,0.0,,85.0,7.7,,1014.2,
2021-02-16,21.0,13.1,29.8,0.0,,43.0,6.8,,1012.7,
2021-02-17,23.6,14.0,33.3,0.0,,83.0,8.2,,1013.1,
2021-02-18,24.7,17.6,33.0,0.0,,186.0,13.0,,1014.3,
2021-02-19,23.9,18.2,27.8,0.0,,252.0,8.6,,1017.0,
2021-02-20,22.6,16.2,29.2,,,22.0,8.3,,1017.2,
2021-02-21,20.9,18.2,28.9,,,9.0,10.1,,1017.3,
2021-02-22,23.0,16.1,30.1,0.0,,324.0,9.0,,1017.6,
2021-02-23,23.7,16.5,28.5,0.0,,206.0,10.5,,1016.2,
2021-02-24,24.0,17.5,28.7,0.0,,224.0,11.0,,1013.1,
2021-02-25,24.9,19.4,32.2,0.0,,98.0,8.8,,1012.0,
2021-02-26,22.3,20.2,25.2,0.0,,272.0,16.5,,1013.4,
2021-02-27,20.7,16.9,24.2,0.0,,230.0,12.9,,1015.0,
2021-02-28,20.5,14.3,26.5,0.0,,237.0,10.1,,1014.7,
2021-03-01,21.0,11.7,28.1,0.0,,78.0,7.6,,1015.0,
2021-03-02,25.3,16.2,33.6,0.0,,71.0,10.3,,1015.8,
2021-03-03,26.5,19.2,33.8,0.0,,144.0,9.8,,1014.5,
2021-03-04,25.2,17.1,34.0,0.0,,1.0,6.6,,1013.8,
2021-03-05,27.7,17.0,38.5,0.0,,96.0,8.8,,1013.4,
2021-03-06,23.8,22.1,27.3,0.0,,230.0,17.0,,1015.0,
2021-03-07,22.0,18.1,25.4,0.0,,230.0,17.7,,1013.9,
2021-03-08,21.4,18.1,25.5,0.0,,222.0,10.9,,1013.9,
2021-03-09,23.3,16.0,30.6,0.0,,196.0,8.6,,1014.2,
2021-03-10,24.5,16.0,30.9,0.0,,212.0,10.4,,1013.6,
2021-03-11,24.8,18.8,31.1,0.0,,200.0,12.8,,1011.9,
2021-03-12,29.0,17.2,38.0,0.0,,146.0,9.7,,1009.7,
2021-03-13,27.0,23.0,33.7,0.0,,222.0,19.8,,1010.6,
2021-03-14,22.8,18.2,26.8,0.0,,253.0,8.8,,1013.4,
2021-03-15,21.9,16.1,28.5,0.0,,266.0,8.9,,1013.4,
2021-03-16,22.8,15.2,32.2,,,36.0,6.6,,1013.3,
2021-03-17,26.0,18.2,34.2,,,91.0,8.1,,1011.3,
2021-03-18,27.5,18.3,36.2,0.0,,173.0,8.1,,1010.3,
2021-03-19,29.8,20.2,39.7,0.0,,189.0,12.2,,1009.6,
2021-03-20,27.1,20.1,34.7,0.0,,212.0,13.2,,1009.9,
2021-03-21,25.1,20.0,30.6,0.0,,222.0,23.4,,1009.1,
2021-03-22,25.3,20.2,31.5,0.0,,217.0,17.0,,1010.6,
2021-03-23,24.9,17.6,31.9,0.0,,206.0,12.6,,1011.2,
2021-03-24,26.5,17.0,34.9,0.0,,100.0,10.3,,1011.3,
2021-03-25,29.3,21.0,38.6,0.0,,86.0,13.3,,1011.6,
2021-03-26,29.3,24.2,36.4,0.0,,135.0,11.4,,1012.6,
2021-03-27,29.1,20.7,39.2,0.0,,191.0,10.6,,1011.5,
2021-03-28,26.6,18.0,33.8,0.0,,221.0,13.0,,1011.1,
2021-03-29,25.4,21.2,29.8,0.0,,212.0,14.5,,1011.7,
2021-03-30,25.5,20.7,32.2,0.0,,215.0,12.1,,1010.9,
2021-03-31,25.4,20.2,33.3,0.0,,213.0,10.3,,1011.3,
2021-04-01,26.3,17.4,33.2,0.0,,263.0,8.4,,1011.3,
2021-04-02,27.3,18.9,36.4,0.0,,195.0,10.1,,1010.1,
2021-04-03,29.5,20.0,37.7,0.0,,210.0,10.8,,1008.1,
2021-04-04,26.6,22.2,31.8,0.0,,222.0,14.5,,1010.5,
2021-04-05,25.5,20.7,30.9,0.0,,217.0,17.9,,1012.1,
2021-04-06,24.2,19.1,31.2,0.0,,237.0,13.1,,1012.6,
2021-04-07,24.5,17.1,30.8,0.0,,282.0,9.3,,1013.3,
2021-04-08,24.6,17.2,34.3,0.0,,274.0,9.3,,1010.6,
2021-04-09,26.1,16.2,34.8,0.0,,346.0,8.5,,1008.1,
2021-04-10,29.5,17.8,38.8,0.0,,59.0,10.6,,1008.8,
2021-04-11,30.9,23.8,39.0,0.0,,94.0,10.5,,1010.3,
2021-04-12,30.8,23.1,38.3,0.0,,145.0,11.7,,1011.0,
2021-04-13,30.5,22.2,40.2,0.0,,121.0,10.4,,1010.4,
2021-04-14,31.6,23.2,39.8,0.0,,31.0,10.3,,1009.1,
2021-04-15,30.7,25.9,36.6,0.0,,243.0,12.6,,1009.1,
2021-04-16,28.1,24.6,32.2,,,216.0,15.7,,1009.9,
2021-04-17,26.7,22.0,31.9,0.0,,215.0,12.8,,1011.6,
2021-04-18,27.1,22.2,32.4,0.0,,214.0,12.4,,1012.8,
2021-04-19,26.8,19.9,32.4,,,226.0,10.0,,1010.7,
2021-04-20,27.2,20.5,33.0,,,247.0,9.7,,1009.4,
2021-04-21,29.0,19.9,38.5,0.0,,306.0,9.1,,1010.2,
2021-04-22,30.1,21.1,39.4,0.0,,265.0,9.9,,1010.7,
2021-04-23,29.9,21.0,39.7,0.0,,230.0,10.7,,1009.5,
2021-04-24,29.6,21.0,40.1,0.0,,91.0,10.7,,1008.6,
2021-04-25,30.6,19.0,39.9,0.0,,72.0,9.4,,1009.2,
2021-04-26,31.4,22.7,39.3,0.0,,302.0,10.0,,1008.4,
2021-04-27,32.6,23.4,41.3,0.0,,250.0,10.9,,1007.6,
2021-04-28,34.3,24.7,41.4,0.0,,167.0,15.8,,1008.2,
2021-04-29,32.7,27.2,39.2,0.0,,228.0,15.4,,1008.5,
2021-04-30,30.6,28.2,36.4,0.0,,214.0,14.2,,1008.3,
2021-05-01,29.9,25.4,35.1,0.0,,256.0,13.2,,1007.0,
2021-05-02,29.1,22.9,33.8,0.0,,21.0,8.8,,1005.9,
2021-05-03,29.4,22.2,38.1,0.0,,343.0,12.0,,1005.8,
2021-05-04,31.0,25.4,38.3,0.0,,111.0,16.7,,1004.5,
2021-05-05,30.9,27.8,36.8,0.0,,157.0,21.2,,1006.3,
2021-05-06,29.6,24.9,33.9,0.0,,331.0,12.4,,1008.0,
